,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,i,lemma,neg,sent_i,t,text
1619,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17887,Church,False,17861,17887,Church
1620,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17887,Church,False,17861,17887,Church
1621,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,17887,Church,False,17861,17887,Church
1622,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,17900,expedition,False,17861,17900,expedition
1623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,17900,expedition,False,17861,17900,expedition
1624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,17956,time,False,17954,17959,time
1625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18005,aid,False,17997,17999,aid
1626,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,18009,thump,False,17997,18009,thump
1627,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,,18009,thump,False,17997,18009,thump
1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,18012,shoulder,False,17997,18012,shoulders
1629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,I,,18012,shoulder,False,17997,18012,shoulders
1630,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18016,restorative,False,17997,18016,restorative
1631,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18016,restorative,False,17997,18016,restorative
1632,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18016,restorative,False,17997,18016,restorative
1633,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18016,restorative,False,17997,18016,restorative
1634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18036,find,False,18021,18036,found
1635,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18036,find,False,18021,18036,found
1636,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18036,find,False,18021,18036,found
1637,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18042,convict,False,18021,18042,convict's
1638,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18042,convict,False,18021,18042,convict's
1639,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18042,convict,False,18021,18042,convict's
1640,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18042,convict,False,18021,18042,convict's
1641,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,man,,18042,convict,False,18021,18042,convict's
1642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18043,confession,False,18021,18043,confession
1643,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18043,confession,False,18021,18043,confession
1644,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18043,confession,False,18021,18043,confession
1645,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18043,confession,False,18021,18043,confession
1646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,man,,18043,confession,False,18021,18043,confession
1647,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18048,visitor,False,18021,18048,visitors
1648,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18048,visitor,False,18021,18048,visitors
1649,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,18048,visitor,False,18021,18048,visitors
1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,18049,suggest,False,18021,18048,suggesting
1651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mr. Pumblechook,,18080,forge,False,18061,18074,forge
1652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,18109,strip,False,18061,18109,strips
1653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Pumblechook,,18109,strip,False,18061,18109,strips
1654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,18123,agree,False,18061,18123,agreed
1655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Mr. Pumblechook,,18123,agree,False,18061,18123,agreed
1656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,he,18135,cry,False,18130,18135,cried
1657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,he,18135,cry,False,18130,18135,cried
1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,,18143,feeble,False,18130,18143,feeble
1659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,,18143,feeble,False,18130,18143,feeble
1660,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18144,malice,False,18130,18144,malice
1661,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18144,malice,False,18130,18144,malice
1662,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18144,malice,False,18130,18144,malice
1663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18147,tired,False,18130,18144,tired
1664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Wopsle,,18156,theory,False,18130,18156,theory
1665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr. Wopsle,,18156,theory,False,18130,18156,theory
1666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,18295,time,False,18293,18307,time
1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18302,read,False,18293,18298,reading
1668,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18343,exaltation,False,18318,18343,exaltation
1669,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18343,exaltation,False,18318,18343,exaltation
1670,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18343,exaltation,False,18318,18343,exaltation
1671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18368,doubt,False,18318,18368,doubt
1672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18368,doubt,False,18318,18368,doubt
1673,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18368,doubt,False,18318,18368,doubt
1674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,I,,18368,doubt,False,18318,18368,doubt
1675,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18374,bad,False,18318,18374,worst
1676,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18374,bad,False,18318,18374,worst
1677,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18374,bad,False,18318,18374,worst
1678,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18374,bad,False,18318,18374,worst
1679,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,I,,18374,bad,False,18318,18374,worst
1680,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18500,render,False,18463,18500,render
1681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,forge,18513,boy,False,18505,18513,boy
1682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I,forge,18513,boy,False,18505,18513,boy
1683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18516,forge,False,18505,18513,forge
1684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I,,18522,happen,False,18505,18508,happened
1685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18590,impression,False,18587,18588,impression
1686,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,18610,hope,False,18587,18610,hope
1687,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,18610,hope,False,18587,18610,hope
1688,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,18610,hope,False,18587,18610,hope
1689,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,18610,hope,False,18587,18610,hope
1690,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,I,,18610,hope,False,18587,18610,hope
1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I,,18613,personal,False,18587,18610,personal
1692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I,,18614,participation,False,18587,18610,participation
1693,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18617,treasure,False,18587,18617,treasure
1694,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18617,treasure,False,18587,18617,treasure
1695,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18617,treasure,False,18587,18617,treasure
1696,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,I,,18617,treasure,False,18587,18617,treasure
1697,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18639,ridiculous,False,18620,18639,ridiculous
1698,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18639,ridiculous,False,18620,18639,ridiculous
1699,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18639,ridiculous,False,18620,18639,ridiculous
1700,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,18643,limited,False,18620,18643,limited
1701,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,18643,limited,False,18620,18643,limited
1702,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,,18643,limited,False,18620,18643,limited
1703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,18646,unlimited,False,18620,18637,unlimited
1704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18647,infirmity,False,18620,18647,infirmity
1705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18647,infirmity,False,18620,18647,infirmity
1706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,18685,small,False,18682,18683,small
1707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mr. Wopsle,,18729,scholar,False,18719,18726,scholars
1708,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18783,denounce,False,18757,18783,denouncing
1709,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18783,denounce,False,18757,18783,denouncing
1710,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18783,denounce,False,18757,18783,denouncing
1711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mr. Wopsle,,18784,trumpet,False,18757,18768,trumpet
1712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,society,18806,fall,False,18790,18806,fell
1713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Mr. Wopsle,society,18806,fall,False,18790,18806,fell
1714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,18846,general,False,18831,18846,general
1715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,18846,general,False,18831,18846,general
1716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aunt,,18873,greasy,False,18849,18850,greasy
1717,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,18889,oracle,False,18849,18889,oracle
1718,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,18889,oracle,False,18849,18889,oracle
1719,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,18889,oracle,False,18849,18889,oracle
1720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,18901,aunt,False,18896,18901,aunt's
1721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Biddy,,18901,aunt,False,18896,18901,aunt's
1722,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,18905,confess,False,18896,18905,confess
1723,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,18905,confess,False,18896,18905,confess
1724,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,aunt,myself,18905,confess,False,18896,18905,confess
1725,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,18927,orphan,False,18924,18927,orphan
1726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,18927,orphan,False,18924,18927,orphan
1727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,myself,18927,orphan,False,18924,18927,orphan
1728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aunt,,18948,think,False,18942,18948,thought
1729,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18951,respect,False,18942,18951,respect
1730,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18951,respect,False,18942,18951,respect
1731,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18951,respect,False,18942,18951,respect
1732,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18951,respect,False,18942,18951,respect
1733,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18992,church,False,18986,18992,church
1734,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18992,church,False,18986,18992,church
1735,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18992,church,False,18986,18992,church
1736,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,aunt,,18992,church,False,18986,18992,church
1737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,19013,aunt,False,18996,19013,aunt
1738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,aunt,,19013,aunt,False,18996,19013,aunt
1739,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,aunt,19016,struggle,False,18996,19016,struggled
1740,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,Biddy,19016,struggle,False,18996,19016,struggled
1741,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,aunt,19016,struggle,False,18996,19016,struggled
1742,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,Biddy,19016,struggle,False,18996,19016,struggled
1743,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,aunt,19016,struggle,False,18996,19016,struggled
1744,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,Biddy,19016,struggle,False,18996,19016,struggled
1745,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,aunt,19016,struggle,False,18996,19016,struggled
1746,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,Biddy,19016,struggle,False,18996,19016,struggled
1747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,thieves,19042,fall,False,19039,19042,fell
1748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,aunt,thieves,19042,fall,False,19039,19042,fell
1749,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1750,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1751,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1752,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1753,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1754,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,aunt,,19045,thief,False,19039,19045,thieves
1755,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19074,grope,False,19064,19074,groping
1756,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19074,grope,False,19064,19074,groping
1757,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19074,grope,False,19064,19074,groping
1758,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19074,grope,False,19064,19074,groping
1759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aunt,,19088,small,False,19064,19069,smallest
1760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,19104,effort,False,19092,19095,efforts
1761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,19107,production,False,19092,19107,production
1762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,19107,production,False,19092,19107,production
1763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aunt,Joe,19110,letter,False,19092,19107,letter
1764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aunt,,19149,hearth,False,19144,19156,hearth
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,19225,communication,False,19220,19222,communication
1766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,19227,slate,False,19220,19225,slate
1767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,it,19237,receive,False,19220,19237,received
1768,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,19241,miracle,False,19220,19241,miracle
1769,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,19241,miracle,False,19220,19241,miracle
1770,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,19241,miracle,False,19220,19241,miracle
1771,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,19241,miracle,False,19220,19241,miracle
1772,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,man,,19241,miracle,False,19220,19241,miracle
1773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,19355,great,False,19346,19351,greater
1774,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,19366,church,False,19346,19366,church
1775,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,19366,church,False,19346,19366,church
1776,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,19366,church,False,19346,19366,church
1777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,man,,19366,church,False,19346,19366,church
1778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,19502,letter,False,19484,19487,letter
1779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,19521,scholar,False,19518,19519,scholar
1780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,19541,modest,False,19535,19541,modest
1781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,19541,modest,False,19535,19541,modest
1782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,19542,patronage,False,19535,19542,patronage
1783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,19542,patronage,False,19535,19542,patronage
1784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Tho,,19586,reading,False,19579,19582,reading
1785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,you,19640,continue,False,19639,19640,continued
1786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,J,19640,continue,False,19639,19640,continued
1787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,you,19640,continue,False,19639,19640,continued
1788,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,J,19640,continue,False,19639,19640,continued
1789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,you,19640,continue,False,19639,19640,continued
1790,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,J,19640,continue,False,19639,19640,continued
1791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,,19704,subject,False,19702,19707,subject
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O,,19717,school,False,19710,19715,school
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,19746,school,False,19738,19744,school
1794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,19778,occupation,False,19761,19766,occupation
1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,she,,19942,school,False,19878,19939,school
1796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my father,,19975,row,False,19961,19975,row
1797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my father,,19975,row,False,19961,19975,row
1798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,20034,fire,False,20017,20025,fire
1799,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20071,judicial,False,20059,20071,judicial
1800,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20071,judicial,False,20059,20071,judicial
1801,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20071,judicial,False,20059,20071,judicial
1802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20080,top,False,20059,20080,top
1803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20080,top,False,20059,20080,top
1804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20080,top,False,20059,20080,top
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,man,,20207,assure,False,20205,20207,assure
1806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man,,20213,time,False,20212,20215,time
1807,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,20269,pride,False,20262,20269,pride
1808,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,man,,20269,pride,False,20262,20269,pride
1809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,man,,20271,careful,False,20262,20269,careful
1810,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1811,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1812,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1813,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1814,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1815,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,truth,,20368,money,False,20347,20368,money
1816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,you,,20376,small,False,20347,20374,small
1817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,She,,20411,broke,False,20403,20411,broke
1818,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,She,,20411,broke,False,20403,20411,broke
1819,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,She,,20411,broke,False,20403,20411,broke
1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Joe's,,20435,blue,False,20434,20436,blue
1821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe's,poker,20468,top,False,20434,20468,top
1822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe's,poker,20468,top,False,20434,20468,top
1823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Joe's,poker,20468,top,False,20434,20468,top
1824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20538,obvious,False,20527,20538,obvious
1825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,man,,20538,obvious,False,20527,20538,obvious
1826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,man,,20541,doubt,False,20527,20541,doubt
1827,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,man,,20541,doubt,False,20527,20541,doubt
1828,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,man,,20541,doubt,False,20527,20541,doubt
1829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,man,,20541,doubt,False,20527,20541,doubt
