,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,delvile,doctor,dr lyster,gentleman,lady honoria,miss beverley,miss larolles,morrice,mr arnott,mr briggs,mr delvile,mr harrel,mr hobson,mr monckton,mrs belfield,mrs charlton,mrs delvile,mrs harrel,servant,sir robert,son
211,Subject,,,62478,5,3.362614037302807,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
212,Subject,,,62473,10,6.71223936071588,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
213,Subject,,,62468,15,9.912828622602698,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
214,Subject,,,62463,20,12.548870977985072,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
215,Subject,,,62453,30,15.248537639568099,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
216,Subject,,,62443,40,3.1227097710095224,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
217,Subject,,,62433,50,0.5415927368268113,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
218,Subject,,,62423,60,0.09181967284373033,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
219,Subject,,,62413,70,0.03979933340860106,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,,
220,Subject,,,62482,1,0.5368207098939498,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
221,Subject,,,62478,5,2.6817794574925755,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
222,Subject,,,62473,10,5.351762920821697,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
223,Subject,,,62468,15,7.935863217518628,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
224,Subject,,,62463,20,10.262181905819062,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
225,Subject,,,62453,30,13.549094943484425,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
226,Subject,,,62443,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
227,Subject,,,62433,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
228,Subject,,,62423,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
229,Subject,,,62413,70,0.403665616116069,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,,
230,,Category,Feature,62482,1,0.7562899569588897,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
231,,Category,Feature,62478,5,3.781085526492042,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
232,,Category,Feature,62473,10,7.551020298836654,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
233,,Category,Feature,62468,15,11.118388151667665,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
234,,Category,Feature,62463,20,13.811379626038882,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
235,,Category,Feature,62453,30,15.75988452025345,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
236,,Category,Feature,62443,40,0.00027822070880385966,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
237,,Category,Feature,62433,50,0.0,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
238,,Category,Feature,62423,60,0.0,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
239,,Category,Feature,62413,70,0.009185134392379318,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
240,,,,33610,1,0.003208360904766689,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
241,,,,33606,5,0.013815702647083827,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
242,,,,33601,10,0.027040576013871113,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
243,,,,33596,15,0.04026784931531479,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
244,,,,33591,20,0.05264493726352362,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
245,,,,33581,30,0.0740071357675863,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
246,,,,33571,40,0.08539337590520987,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
247,,,,33561,50,0.09271648687996414,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
248,,,,33551,60,0.09808626245147137,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
249,,,,33541,70,0.10012071269319706,Category,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
250,,,,62482,1,0.5368207098939498,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
251,,,,62478,5,2.6817794574925755,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
252,,,,62473,10,5.351762920821697,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
253,,,,62468,15,7.935863217518628,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
254,,,,62463,20,10.262181905819062,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
255,,,,62453,30,13.549094943484425,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
256,,,,62443,40,0.0,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
257,,,,62433,50,0.0,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
258,,,,62423,60,0.0,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
259,,,,62413,70,0.403665616116069,Category,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
260,,,,62482,1,0.5643907981184082,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
261,,,,62478,5,2.818383342728056,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
262,,,,62473,10,5.62168695687271,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
263,,,,62468,15,8.31350182112721,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
264,,,,62463,20,10.672273786247766,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
265,,,,62453,30,13.828421648146415,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
266,,,,62443,40,4.704130567132118,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
267,,,,62433,50,1.5233579294939574,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
268,,,,62423,60,0.5678991337187723,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
269,,,,62413,70,0.3917279882211507,Category,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
270,,,,62482,1,0.011966544804310073,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
271,,,,62478,5,0.058018791592005965,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
272,,,,62473,10,0.11432595368132793,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
273,,,,62468,15,0.1704592722110147,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
274,,,,62463,20,0.22641061802010312,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
275,,,,62453,30,0.33690433134595543,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
276,,,,62443,40,0.4089131920623611,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
277,,,,62433,50,0.45961092904486517,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
278,,,,62423,60,0.5047646882452228,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
279,,,,62413,70,0.5214467161758841,Category,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
280,,,,62482,1,0.13404005259466048,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
281,,,,62478,5,0.6178069474700135,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
282,,,,62473,10,1.1827128243464533,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
283,,,,62468,15,1.7092233731767097,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
284,,,,62463,20,2.189156209136168,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
285,,,,62453,30,3.0566685336677293,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
286,,,,62443,40,2.8213833659153953,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
287,,,,62433,50,2.6784439816023844,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
288,,,,62423,60,2.6008659338052307,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
289,,,,62413,70,2.5723161439810402,Category,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
290,,,,62482,1,0.01791125304275372,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
291,,,,62478,5,0.0875605825103887,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
292,,,,62473,10,0.17262973856518168,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
293,,,,62468,15,0.25622338094822533,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
294,,,,62463,20,0.33871738400989027,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
295,,,,62453,30,0.5027631700072251,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
296,,,,62443,40,0.597743075427283,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
297,,,,62433,50,0.6573449930273537,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
298,,,,62423,60,0.7050508117722121,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
299,,,,62413,70,0.7216998978635729,Category,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
300,,,,62482,1,0.019375314418697286,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
301,,,,62478,5,0.09294561208871063,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
302,,,,62473,10,0.18377004436582464,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
303,,,,62468,15,0.27349170010358564,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
304,,,,62463,20,0.36203974440367037,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
305,,,,62453,30,0.5366298526077705,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
306,,,,62443,40,0.6322176560206673,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
307,,,,62433,50,0.6865719756127855,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
308,,,,62423,60,0.7315919547179607,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
309,,,,62413,70,0.746746441072294,Category,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
310,,,,62482,1,0.018645913099987203,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
311,,,,62478,5,0.09139730994542547,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
312,,,,62473,10,0.18138025987083667,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
313,,,,62468,15,0.2707059546576423,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
314,,,,62463,20,0.35900320249063233,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
315,,,,62453,30,0.5339942409214584,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
316,,,,62443,40,0.633617748510671,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
317,,,,62433,50,0.6943784035245996,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
318,,,,62423,60,0.7467666735312621,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
319,,,,62413,70,0.7661993087976653,Category,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
320,,,,62482,1,0.015370493914026685,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
321,,,,62478,5,0.07463406816395157,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
322,,,,62473,10,0.14745665834599075,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
323,,,,62468,15,0.22003659400264905,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
324,,,,62463,20,0.2923829190832573,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
325,,,,62453,30,0.43454947587385157,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
326,,,,62443,40,0.5245906029385355,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
327,,,,62433,50,0.582297775515204,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
328,,,,62423,60,0.6332362697389697,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
329,,,,62413,70,0.651509447310376,Category,,,,,,,,,Feature,,,,Subject,,,,,,,,,,,,,,,,,,,,,,
330,,,,62482,1,0.0273781644280926,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
331,,,,62478,5,0.13477998461808646,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
332,,,,62473,10,0.2674229225661969,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
333,,,,62468,15,0.39774859782112126,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
334,,,,62463,20,0.5260155788903357,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
335,,,,62453,30,0.7766291859331714,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
336,,,,62443,40,0.8909384849176228,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
337,,,,62433,50,0.9493393943374682,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
338,,,,62423,60,0.9991199593193751,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
339,,,,62413,70,1.0167477135489407,Category,,,,,,,,,,Feature,,,Subject,,,,,,,,,,,,,,,,,,,,,,
340,,,,62482,1,0.14353458788440973,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
341,,,,62478,5,0.655521300139352,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
342,,,,62473,10,1.2520011080773905,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
343,,,,62468,15,1.8027399706827918,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
344,,,,62463,20,2.3022017976233617,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
345,,,,62453,30,3.2000805756791215,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
346,,,,62443,40,2.9232327406040097,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
347,,,,62433,50,2.772983001690853,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
348,,,,62423,60,2.68828729692734,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
349,,,,62413,70,2.656942773914027,Category,,,,,,,,,,,Feature,,Subject,,,,,,,,,,,,,,,,,,,,,,
350,,,,62482,1,0.033896633024464454,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
351,,,,62478,5,0.1656024988595382,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
352,,,,62473,10,0.3259351856080739,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
353,,,,62468,15,0.4810922499550803,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
354,,,,62463,20,0.6323221271041944,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
355,,,,62453,30,0.9228771766455272,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
356,,,,62443,40,1.0091157272058127,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
357,,,,62433,50,1.03789867090151,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
358,,,,62423,60,1.068458534116482,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
359,,,,62413,70,1.0820539944961935,,Feature,,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
360,,,,62482,1,0.6290722104711404,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
361,,,,62478,5,3.1447815535631203,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
362,,,,62473,10,6.277940266619095,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
363,,,,62468,15,9.288180543429819,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
364,,,,62463,20,11.865502588989427,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
365,,,,62453,30,14.829599413299094,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
366,,,,62443,40,3.709061442009205,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
367,,,,62433,50,0.8460235160149642,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
368,,,,62423,60,0.19478418934269504,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
369,,,,62413,70,0.11016288764128211,,,Feature,,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
370,,,,62482,1,0.9999824717769891,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
371,,,,62478,5,4.996237362199434,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
372,,,,62473,10,9.975870119962977,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
373,,,,62468,15,14.542459064963866,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
374,,,,62463,20,15.867457352057523,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
375,,,,62453,30,15.930483254503248,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
376,,,,62443,40,0.07705297150986981,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
377,,,,62433,50,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
378,,,,62423,60,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
379,,,,62413,70,0.0,,,,Feature,,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
380,,,,62482,1,0.3542443004596476,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
381,,,,62478,5,1.764532781337044,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
382,,,,62473,10,3.515041708751932,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
383,,,,62468,15,5.219879239095179,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
384,,,,62463,20,6.8323611281229155,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
385,,,,62453,30,9.635398174726951,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
386,,,,62443,40,6.296641211655555,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
387,,,,62433,50,3.772425847615191,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
388,,,,62423,60,2.294187347947367,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
389,,,,62413,70,1.8850266188396732,,,,,Feature,,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
390,,,,62482,1,0.7563194651580625,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
391,,,,62478,5,3.7812318949592285,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
392,,,,62473,10,7.551325750827268,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
393,,,,62468,15,11.11888808368363,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
394,,,,62463,20,13.812244270367769,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
395,,,,62453,30,15.760073466646093,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
396,,,,62443,40,0.00027822070880385966,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
397,,,,62433,50,0.0,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
398,,,,62423,60,0.0,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
399,,,,62413,70,0.009185134392379318,,,,,,Feature,,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
400,,,,62482,1,0.5448548036113826,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
401,,,,62478,5,2.716174382317998,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
402,,,,62473,10,5.412033226770318,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
403,,,,62468,15,7.999130574909781,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
404,,,,62463,20,10.262091028501754,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
405,,,,62453,30,13.396913354293202,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
406,,,,62443,40,5.101362172388734,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
407,,,,62433,50,1.911596929530291,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
408,,,,62423,60,0.8205168414678358,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
409,,,,62413,70,0.5974177625482083,,,,,,,Feature,,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
410,,,,62482,1,0.5388167092694265,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
411,,,,62478,5,2.691131199756839,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
412,,,,62473,10,5.36700000914876,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
413,,,,62468,15,7.947080727130677,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
414,,,,62463,20,10.242058127845985,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
415,,,,62453,30,13.437659584406068,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
416,,,,62443,40,5.061427834396018,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
417,,,,62433,50,1.7599020942131842,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
418,,,,62423,60,0.6217032173196527,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
419,,,,62413,70,0.39971083129918744,,,,,,,,Feature,,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
420,,,,62482,1,0.5643907981184082,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
421,,,,62478,5,2.818383342728056,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
422,,,,62473,10,5.62168695687271,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
423,,,,62468,15,8.31350182112721,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
424,,,,62463,20,10.672273786247766,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
425,,,,62453,30,13.828421648146415,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
426,,,,62443,40,4.704130567132118,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
427,,,,62433,50,1.5233579294939574,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
428,,,,62423,60,0.5678991337187723,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
429,,,,62413,70,0.3917279882211507,,,,,,,,,Feature,,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
430,,,,62482,1,0.45477241702135035,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
431,,,,62478,5,2.272632709376564,,,,,,,,,,Feature,,,Category,Subject,,,,,,,,,,,,,,,,,,,,,,
