,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,father,ladies,lord orville,ma'am,mr. branghton,mr. macartney,mr. smith,mrs. beaumont,mrs. mirvan,mrs. selwyn,orville,servant,sir clement
1258,,,,30236,60,0.5509645261465925,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,
1259,,,,30226,70,0.56427800608867,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,
1260,,,,30295,1,0.07838734817845171,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1261,,,,30291,5,0.34249850804988585,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1262,,,,30286,10,0.6384933590643428,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1263,,,,30281,15,0.9072384664876224,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1264,,,,30276,20,1.1580242526434612,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1265,,,,30266,30,1.6152284616583934,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1266,,,,30256,40,1.5928436775331367,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1267,,,,30246,50,1.5848894272481497,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1268,,,,30236,60,1.6003036632913157,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1269,,,,30226,70,1.6107756289849706,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,
1270,,,,30295,1,0.39379626567138337,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1271,,,,30291,5,1.9652643545873938,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1272,,,,30286,10,3.909468858018468,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1273,,,,30281,15,5.777107875464906,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1274,,,,30276,20,7.482463203763689,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1275,,,,30266,30,10.23781916056777,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1276,,,,30256,40,5.968573696949371,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1277,,,,30246,50,3.2372940892976776,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1278,,,,30236,60,1.835672544723271,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1279,,,,30226,70,1.4872346638843457,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1280,,,,30295,1,0.39379626567138337,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1281,,,,30291,5,1.9652643545873938,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1282,,,,30286,10,3.909468858018468,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1283,,,,30281,15,5.777107875464906,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1284,,,,30276,20,7.482463203763689,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1285,,,,30266,30,10.23781916056777,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1286,,,,30256,40,5.968573696949371,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1287,,,,30246,50,3.2372940892976776,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1288,,,,30236,60,1.835672544723271,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1289,,,,30226,70,1.4872346638843457,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1290,,,,30295,1,0.9985048621506885,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1291,,,,30291,5,4.989756502346184,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1292,,,,30286,10,9.953908218082969,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1293,,,,30281,15,14.077037322910352,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1294,,,,30276,20,14.850279939902192,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1295,,,,30266,30,14.88541039856979,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1296,,,,30256,40,0.06960162578969416,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1297,,,,30246,50,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1298,,,,30236,60,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1299,,,,30226,70,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1300,,,,30295,1,0.3202353533000763,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1301,,,,30291,5,1.5988430592520644,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1302,,,,30286,10,3.1849821802652722,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1303,,,,30281,15,4.732330917106182,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1304,,,,30276,20,6.1976011262813815,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1305,,,,30266,30,8.768268465815263,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1306,,,,30256,40,6.135052264793067,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1307,,,,30246,50,3.8615061718616155,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1308,,,,30236,60,2.460054560920959,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1309,,,,30226,70,2.0466941949781643,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,
1310,,,,30295,1,0.5235068752983036,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1311,,,,30291,5,2.614568503890227,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1312,,,,30286,10,5.207099164672604,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1313,,,,30281,15,7.679676049738743,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1314,,,,30276,20,9.827293881518672,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1315,,,,30266,30,12.75473613986051,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1316,,,,30256,40,4.9426715358597395,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1317,,,,30246,50,1.7175742578120254,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1318,,,,30236,60,0.6011654512351,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1319,,,,30226,70,0.4051284083448804,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,
1320,,,,30295,1,0.00964270960799439,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1321,,,,30291,5,0.04671611172299339,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1322,,,,30286,10,0.08998037506409434,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1323,,,,30281,15,0.12807049339376128,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1324,,,,30276,20,0.16186726872657375,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1325,,,,30266,30,0.2193728260208182,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1326,,,,30256,40,0.2274521418165809,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1327,,,,30246,50,0.22413360358205084,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1328,,,,30236,60,0.21959437806053483,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1329,,,,30226,70,0.2183011552912786,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,
1330,,,,30295,1,0.487399452954679,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1331,,,,30291,5,2.4312452124811346,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1332,,,,30286,10,4.837984532478833,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1333,,,,30281,15,7.119310123323772,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1334,,,,30276,20,9.10801185175159,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1335,,,,30266,30,11.965231581635132,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1336,,,,30256,40,5.469084536960508,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1337,,,,30246,50,2.3844295145257672,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1338,,,,30236,60,1.0820707559734442,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1339,,,,30226,70,0.8062078658204537,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,
1340,,,,30295,1,0.5029501760887697,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1341,,,,30291,5,2.5128406680404036,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1342,,,,30286,10,5.006414849944445,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1343,,,,30281,15,7.3830234144837155,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1344,,,,30276,20,9.476208716924186,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1345,,,,30266,30,12.437413904984465,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1346,,,,30256,40,5.1568629578916205,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1347,,,,30246,50,1.9251394203741132,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1348,,,,30236,60,0.7546041653344805,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1349,,,,30226,70,0.5373727201540087,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,
1350,,,,30295,1,0.4313200869501893,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1351,,,,30291,5,2.155104186781276,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1352,,,,30286,10,4.298939460096331,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1353,,,,30281,15,6.377742161424262,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1354,,,,30276,20,8.305693377576208,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1355,,,,30266,30,11.377984152477271,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1356,,,,30256,40,5.872813950157149,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1357,,,,30246,50,2.5427883042714656,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1358,,,,30236,60,1.1138769453170416,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1359,,,,30226,70,0.7948697646888723,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,
1360,,,,30295,1,0.5235068752983036,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1361,,,,30291,5,2.614568503890227,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1362,,,,30286,10,5.207099164672604,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1363,,,,30281,15,7.679676049738743,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1364,,,,30276,20,9.827293881518672,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1365,,,,30266,30,12.75473613986051,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1366,,,,30256,40,4.9426715358597395,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1367,,,,30246,50,1.7175742578120254,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1368,,,,30236,60,0.6011654512351,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1369,,,,30226,70,0.4051284083448804,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,
1370,,,,30295,1,0.5076875394607924,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1371,,,,30291,5,2.5367335015453105,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1372,,,,30286,10,5.054650214055259,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1373,,,,30281,15,7.4595019403299245,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1374,,,,30276,20,9.596125605809489,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1375,,,,30266,30,12.544220630279684,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1376,,,,30256,40,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1377,,,,30246,50,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1378,,,,30236,60,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1379,,,,30226,70,0.5741547062850906,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,
1380,,Category,Feature,30295,1,0.02698591951260936,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1381,,Category,Feature,30291,5,0.10676992129809562,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1382,,Category,Feature,30286,10,0.18577262512122444,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1383,,Category,Feature,30281,15,0.253855734116699,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1384,,Category,Feature,30276,20,0.3167376568516,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1385,,Category,Feature,30266,30,0.4358590996779764,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1386,,Category,Feature,30256,40,0.4621512165138948,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1387,,Category,Feature,30246,50,0.49553564972299824,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1388,,Category,Feature,30236,60,0.5273230679629647,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1389,,Category,Feature,30226,70,0.5379939561554478,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1390,,,,30295,1,0.0005390151284028175,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1391,,,,30291,5,0.002695384363513742,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1392,,,,30286,10,0.005391540732868689,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1393,,,,30281,15,0.008088469445018145,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1394,,,,30276,20,0.01078617083710571,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1395,,,,30266,30,0.016183893010622268,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1396,,,,30256,40,0.02064177879979991,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1397,,,,30246,50,0.024320151756001735,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1398,,,,30236,60,0.027736244579006947,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1399,,,,30226,70,0.02905822182331063,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1400,,,,30295,1,0.005786604496573217,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1401,,,,30291,5,0.02813904083158734,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1402,,,,30286,10,0.056076388358298375,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1403,,,,30281,15,0.08343731075313006,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1404,,,,30276,20,0.10950330930113114,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1405,,,,30266,30,0.16164112219756677,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1406,,,,30256,40,0.19842758390635828,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1407,,,,30246,50,0.22664921322154494,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1408,,,,30236,60,0.2529982437918751,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1409,,,,30226,70,0.2630039162486862,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,
1410,,,,30295,1,0.013898823836572479,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1411,,,,30291,5,0.06339565779292314,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1412,,,,30286,10,0.1148597914156605,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1413,,,,30281,15,0.15432020888935644,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1414,,,,30276,20,0.18435861151261368,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1415,,,,30266,30,0.22749560649903539,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1416,,,,30256,40,0.20061410182810208,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1417,,,,30246,50,0.19050935546382988,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1418,,,,30236,60,0.1970821020134309,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1419,,,,30226,70,0.20189168581395628,Category,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,
1420,,,,30295,1,0.5029501760887697,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1421,,,,30291,5,2.5128406680404036,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1422,,,,30286,10,5.006414849944445,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1423,,,,30281,15,7.3830234144837155,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1424,,,,30276,20,9.476208716924186,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1425,,,,30266,30,12.437413904984465,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1426,,,,30256,40,5.1568629578916205,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1427,,,,30246,50,1.9251394203741132,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1428,,,,30236,60,0.7546041653344805,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1429,,,,30226,70,0.5373727201540087,Category,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,
1430,,,,30295,1,0.5235068752983036,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1431,,,,30291,5,2.614568503890227,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1432,,,,30286,10,5.207099164672604,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1433,,,,30281,15,7.679676049738743,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1434,,,,30276,20,9.827293881518672,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1435,,,,30266,30,12.75473613986051,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1436,,,,30256,40,4.9426715358597395,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1437,,,,30246,50,1.7175742578120254,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1438,,,,30236,60,0.6011654512351,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1439,,,,30226,70,0.4051284083448804,Category,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,
1440,,,,30295,1,0.39379626567138337,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1441,,,,30291,5,1.9652643545873938,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1442,,,,30286,10,3.909468858018468,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1443,,,,30281,15,5.777107875464906,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1444,,,,30276,20,7.482463203763689,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1445,,,,30266,30,10.23781916056777,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1446,,,,30256,40,5.968573696949371,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1447,,,,30246,50,3.2372940892976776,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1448,,,,30236,60,1.835672544723271,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1449,,,,30226,70,1.4872346638843457,Category,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,
1450,,,,30295,1,0.044536807851532995,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1451,,,,30291,5,0.20536771336331625,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1452,,,,30286,10,0.3915319003973342,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1453,,,,30281,15,0.5696882162122824,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1454,,,,30276,20,0.7385558952357967,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1455,,,,30266,30,1.0641065479748932,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1456,,,,30256,40,1.154290157725776,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1457,,,,30246,50,1.2053404223198756,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1458,,,,30236,60,1.2380810485183606,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1459,,,,30226,70,1.2470793027917308,Category,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,
1460,,,,30295,1,0.005048056322777532,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1461,,,,30291,5,0.023779541327841103,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1462,,,,30286,10,0.046024932230801535,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1463,,,,30281,15,0.06827293368752961,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1464,,,,30276,20,0.09052353827901351,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1465,,,,30266,30,0.13503252700600696,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1466,,,,30256,40,0.1681393066194255,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1467,,,,30246,50,0.19372182519419537,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1468,,,,30236,60,0.2167200285683872,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1469,,,,30226,70,0.22546304957484653,Category,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,
1470,,,,30295,1,0.07838734817845171,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1471,,,,30291,5,0.34249850804988585,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1472,,,,30286,10,0.6384933590643428,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1473,,,,30281,15,0.9072384664876224,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1474,,,,30276,20,1.1580242526434612,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1475,,,,30266,30,1.6152284616583934,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1476,,,,30256,40,1.5928436775331367,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1477,,,,30246,50,1.5848894272481497,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1478,,,,30236,60,1.6003036632913157,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1479,,,,30226,70,1.6107756289849706,Category,,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,
1480,,,,30295,1,0.6103150762839779,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1481,,,,30291,5,3.0491701301261704,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1482,,,,30286,10,6.071942835553963,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1483,,,,30281,15,8.90542192774117,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1484,,,,30276,20,11.211518210589022,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1485,,,,30266,30,13.8207155358669,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1486,,,,30256,40,3.9022449066983373,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1487,,,,30246,50,0.9917044312127355,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1488,,,,30236,60,0.26888946147253723,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1489,,,,30226,70,0.17381529727813155,Category,,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,
1490,,,,30295,1,0.650622452065587,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1491,,,,30291,5,3.252374871638697,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1492,,,,30286,10,6.484734403833573,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1493,,,,30281,15,9.518497003664262,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1494,,,,30276,20,11.934761501788882,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1495,,,,30266,30,14.302628482558838,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1496,,,,30256,40,3.1301856186867827,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1497,,,,30246,50,0.559494733335368,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1498,,,,30236,60,0.1382793448597693,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1499,,,,30226,70,0.09104769691425141,Category,,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,
1500,,,,30295,1,0.4313200869501893,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1501,,,,30291,5,2.155104186781276,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1502,,,,30286,10,4.298939460096331,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1503,,,,30281,15,6.377742161424262,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1504,,,,30276,20,8.305693377576208,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1505,,,,30266,30,11.377984152477271,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
1506,,,,30256,40,5.872813950157149,,Feature,,,,,,,,,,,Category,,,,,,Subject,,,,,,,,,
