,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,R_predicative,i,lemma,neg,t,text
7161,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,83289,save,False,83272,save
7162,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,83291,good,False,83272,good
7163,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,83292,deal,False,83272,deal
7164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,83306,elbow,False,83272,elbow
7165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,he,,,,83311,offer,False,83310,offered
7166,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,he,,,,83313,friendly,False,83310,friendly
7167,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,he,,,,83324,laugh,False,83310,laughed
7168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,he,,,,83327,scarcely,False,83310,scarcely
7169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,he,,,,83328,blush,False,83310,blushed
7170,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,havisham,83352,child,False,83342,child
7171,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,mother,mother,,mother,83355,mother,False,83354,mother
7172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,mother,mother,,mother,83356,die,False,83354,died
7173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,mother,mother,,mother,83361,baby,False,83354,baby
7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,mother,,mother,83365,father,False,83354,father
7175,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,havisham,mother,,mother,83366,deny,False,83354,denied
7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mother,,,world,83371,father,False,83370,father
7177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,world,83375,gentleman,False,83370,gentleman
7178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,it,83398,crack,False,83389,crack
7179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,it,83416,genteel,False,83389,genteel
7180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,it,83424,genteel,False,83389,genteel
7181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,i.,,,,83441,gentleman,False,83439,gentleman
7182,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i.,,,,83446,public,False,83439,public
7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,house,,,,83460,account,False,83456,account
7184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,herbert,,,,83469,public,False,83456,public
7185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herbert,,,,83475,gentleman,False,83456,gentleman
7186,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,havisham,83486,proud,False,83479,proud
7187,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,havisham,,,daughter,83491,daughter,False,83488,daughter
7188,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,havisham,83501,child,False,83495,child
7189,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,83505,hazard,False,83504,hazarded
7190,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,83515,come,False,83508,coming
7191,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,daughter,daughter,83526,child,False,83519,child
7192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,daughter,,83533,brother,False,83519,brother
7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,father,,,,83536,father,False,83535,father
7194,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,daughter,,,,83538,marry,False,83535,married
7195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i.,,,his,83552,think,False,83550,thought
7196,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,i.,,,his,83555,proud,False,83550,proud
7197,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,his,83562,good,False,83560,good
7198,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,wife,wife,,his,83570,marry,False,83569,married
7199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,wife,wife,,his,83579,proud,False,83569,proud
7200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,his,wife,,his,83585,time,False,83569,time
7201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,his,wife,,his,83587,die,False,83569,died
7202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,his,daughter,,wife,83595,apprehend,False,83589,apprehend
7203,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,his,house,,wife,83600,daughter,False,83589,daughter
7204,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,his,,,,83629,grow,False,83626,grew
7205,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,his,,,,83631,young,False,83626,young
7206,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,his,,,,83637,riotous,False,83626,riotous
7207,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,his,,,,83642,bad,False,83626,bad
7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,society,his,,society,83647,father,False,83644,father
7209,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,father,his,,society,83657,die,False,83644,dying
7210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,father,his,,society,83660,leave,False,83644,left
7211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,father,his,,society,83680,excuse,False,83644,excuse
7212,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,father,his,,society,83690,expect,True,83644,expect
7213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,father,his,,society,83696,conscientious,False,83644,conscientious
7214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,father,his,,society,83707,bottom,False,83644,bottom
7215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,father,his,,society,83715,nose,False,83644,nose
7216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,,,,83727,excess,False,83719,excess
7217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,his,,,,83729,attention,False,83719,attention
7218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,his,,,83739,apologize,False,83734,apologized
7219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,heiress,debts,,,83777,brother,False,83774,brother
7220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,heiress,debts,,,83787,debt,False,83774,debts
7221,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,heiress,debts,,,83792,madness,False,83774,madness
7222,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,heiress,debts,,,83793,waste,False,83774,wasted
7223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,heiress,debts,,,83796,fearfully,False,83774,fearfully
7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,his,,heiress,83815,father,False,83799,father
7225,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,his,heiress,,heiress,83820,suspect,False,83799,suspected
7226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,his,heiress,,heiress,83823,cherish,False,83799,cherished
7227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,heiress,,heiress,83827,mortal,False,83799,mortal
7228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,heiress,,heiress,83828,grudge,False,83799,grudge
7229,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,his,heiress,,heiress,83833,influence,False,83799,influenced
7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,his,heiress,,heiress,83835,father,False,83799,father
7231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,his,heiress,,heiress,83837,anger,False,83799,anger
7232,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,tumbler,,,83845,cruel,False,83839,cruel
7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,tumbler,,,83850,break,False,83839,breaking
7234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,tumbler,,,83854,dear,False,83839,dear
7235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,tumbler,,,83861,dinner,False,83839,dinner
7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,tumbler,,,83863,napkin,False,83839,napkin
7237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,tumbler,83887,unable,False,83873,unable
7238,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,83896,find,False,83891,found
7239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,83902,worthy,False,83891,worthy
7240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,83915,compress,False,83891,compress
7241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,him,him,,,83926,apologize,False,83921,apologized
7242,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,havisham,,,83965,public,False,83952,public
7243,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,havisham,,,83980,love,False,83952,love
7244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,father,,,father,83992,happen,False,83985,happened
7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,him,,,handel,84009,father,False,83985,father
7246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,him,,,handel,84015,showy,False,83985,showy
7247,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,him,,,handel,84020,kind,False,83985,kind
7248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,world,84036,ignorance,False,84027,ignorance
7249,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,world,84038,prejudice,False,84027,prejudice
7250,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,world,84040,mistake,False,84027,mistaken
7251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,world,84043,gentleman,False,84027,gentleman
7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,father,,,world,84046,father,False,84027,father
7253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,father,,,world,84048,strongly,False,84027,strongly
7254,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,father,84065,true,False,84027,true
7255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,father,84066,gentleman,False,84027,gentleman
7256,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,world,84078,true,False,84027,true
7257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,world,84079,gentleman,False,84027,gentleman
7258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,father,grain,,,84089,hide,False,84083,hide
7259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,father,havisham,,84135,show,True,84130,shown
7260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,havisham,father,havisham,,84141,time,False,84130,time
7261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,havisham,father,havisham,,84148,possess,False,84130,possessed
7262,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,havisham,father,havisham,,84157,love,False,84130,loved
7263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,havisham,father,,havisham,84163,doubt,False,84160,doubt
7264,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,havisham,havisham,,havisham,84171,practise,False,84170,practised
7265,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,father,havisham,,havisham,84174,affection,False,84170,affection
7266,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,havisham,father,,havisham,84186,money,False,84170,money
7267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,father,havisham,,havisham,84197,brother,False,84170,brother
7268,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,havisham,havisham,,havisham,84201,share,False,84170,share
7269,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,havisham,havisham,,havisham,84209,weakly,False,84170,weakly
7270,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,havisham,havisham,,havisham,84210,leave,False,84170,left
7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,havisham,,havisham,84214,father,False,84170,father
7272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,havisham,havisham,,havisham,84218,immense,False,84170,immense
7273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,havisham,havisham,,havisham,84223,plea,False,84170,plea
7274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,havisham,havisham,,havisham,84234,manage,False,84170,manage
7275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,guardian,84239,guardian,False,84238,guardian
7276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,guardian,84244,time,False,84238,time
7277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,havisham,,,guardian,84249,counsel,False,84238,counsels
7278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,havisham,84255,haughty,False,84238,haughty
7279,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,havisham,84260,love,False,84238,love
7280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,havisham,84263,advise,False,84238,advised
7281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,father,,guardian,84280,father,False,84268,father
7282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,guardian,84289,time,False,84268,time
7283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,guardian,84291,serve,True,84268,serving
7284,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,guardian,84293,jealous,False,84268,jealous
7285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,guardian,guardian,,,84303,warn,False,84295,warned
7286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,guardian,guardian,,,84329,opportunity,False,84325,opportunity
7287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guardian,guardian,,,84334,father,False,84325,father
7288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,guardian,guardian,,,84342,presence,False,84325,presence
7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guardian,house,,,84346,father,False,84325,father
7290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guardian,herbert,,guardian,84356,think,False,84355,thought
7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guardian,herbert,,guardian,84387,father,False,84355,father
7292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,herbert,guardian,,guardian,84413,presence,False,84396,presence
7293,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,herbert,guardian,,guardian,84416,intended,False,84396,intended
7294,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,guardian,herbert,,guardian,84421,disappoint,False,84396,disappointed
7295,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,guardian,herbert,,guardian,84424,hope,False,84396,hope
7296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,guardian,herbert,,guardian,84426,fawn,False,84396,fawning
7297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,guardian,herbert,,guardian,84432,advancement,False,84396,advancement
7298,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,guardian,guardian,,guardian,84448,true,False,84396,true
7299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,84472,marriage,False,84471,marriage
7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,84475,fix,False,84471,fixed
7301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,84487,plan,False,84471,planned
7302,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,84494,invite,False,84471,invited
7303,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,the day,bridegroom,,,84502,bridegroom,True,84496,bridegroom
7304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,the day,marriage,,,84514,receive,False,84504,received
7305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,the day,bridegroom,,,84518,strike,False,84504,struck
7306,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,the day,bridegroom,,,84528,marriage,False,84504,marriage
7307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,,,,84555,clock,False,84538,clocks
7308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,it,marriage,,it,84568,break,False,84557,broke
7309,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,it,marriage,,it,84570,marriage,False,84557,marriage
7310,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bridegroom,waste,bridegroom,,84590,bad,False,84585,bad
7311,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bridegroom,waste,bridegroom,,84591,illness,False,84585,illness
7312,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bridegroom,waste,bridegroom,,84601,waste,False,84585,waste
7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,havisham,it,,it,84663,father,False,84660,father
7314,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,havisham,it,,it,84665,avoid,False,84660,avoids
7315,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,father,it,,it,84674,invite,False,84660,invited
7316,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,84698,forget,False,84695,forgotten
7317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,havisham,,,them,84714,misplaced,False,84702,misplaced
7318,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,havisham,,,them,84715,confidence,False,84702,confidence
7319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,havisham,,,them,84724,brother,False,84702,brother
7320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,them,,them,84730,conspiracy,False,84702,conspiracy
7321,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,them,,,them,84737,share,False,84702,shared
7322,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,i.,havisham,,,84749,marry,True,84743,marry
7323,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,herbert,,,havisham,84765,marry,False,84761,married
7324,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,herbert,,,havisham,84770,cruel,False,84761,cruel
7325,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,herbert,,,havisham,84771,mortification,False,84761,mortification
7326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herbert,,,havisham,84781,brother,False,84761,brother
7327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,herbert,,,havisham,84783,scheme,False,84761,scheme
7328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,84816,subject,False,84809,subject
7329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,men,,,,84821,fall,False,84820,fell
7330,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,men,,,,84824,shame,False,84820,shame
7331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,men,,,,84826,degradation,False,84820,degradation
7332,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,men,,,,84835,ruin,False,84820,ruin
7333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,men,84842,alive,False,84839,alive
7334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,havisham,,,84864,relate,True,84855,related
7335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herbert,,,,84880,shoulder,False,84872,shoulders
7336,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,handel,story,,handel,84913,finally,False,84904,finally
7337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,story,84928,understanding,False,84904,understanding
7338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,84954,retort,False,84945,retorted
7339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,84964,fully,False,84962,fully
7340,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,84973,competition,False,84968,competition
7341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,84975,perplexity,False,84968,perplexity
7342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,me,84991,advancement,False,84981,advancement
7343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,me,,,me,85038,truth,False,85037,truth
7344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,me,,,me,85052,subject,False,85037,subject
7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,,,me,85063,father,False,85037,father
7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,me,havisham,,,85102,fact,False,85073,fact
7347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,it,me,,our,85117,lead,False,85106,led
7348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,our,it,,our,85150,perceive,False,85106,perceived
7349,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,our,it,,our,85155,case,False,85106,case
7350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,our,85162,sociable,False,85157,sociable
7351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,head,,85222,wealth,False,85216,wealth
7352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,head,,85224,importance,False,85216,importance
7353,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,me,,head,,85244,young,False,85216,young
7354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,me,head,head,,85252,enterprising,False,85216,enterprising
7355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,me,head,head,,85258,responsible,False,85216,responsible
7356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,me,,herbert pocket,85271,relief,False,85262,relief
7357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,me,,herbert pocket,85275,impression,False,85262,impression
7358,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,me,,herbert pocket,85282,successful,False,85262,successful
7359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,85291,rest,True,85288,rest
7360,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,85292,satisfied,False,85288,satisfied
7361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,85295,employ,False,85288,employing
7362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,85300,ship,False,85288,ships
7363,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,85307,good,False,85302,good
7364,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,85309,share,False,85302,shares
7365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,85341,account,False,85328,account
7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,he,,,,85347,trade,False,85343,trade
7367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,he,,,,85353,lean,False,85343,leaning
7368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,he,,,,85364,silk,False,85343,silks
7369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,he,,,,85368,spice,False,85343,spices
7370,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,he,,,,85375,precious,False,85343,precious
7371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,85381,interesting,False,85378,interesting
7372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,85382,trade,False,85378,trade
